income_stability,spending_consistency,savings_ratio,transaction_frequency,avg_monthly_income,avg_monthly_spending,defaulted
0.423,0.2092,0.3302,19.21,29134.16,19786.08,0
0.01,0.6023,0.4623,26.52,35507.98,19650.92,1
0.3471,0.5157,0.3008,18.18,31807.31,25306.27,0
0.1914,0.0159,0.3707,15.66,28313.07,17706.53,0
0.375,0.6621,0.2932,17.54,28358.21,18279.85,0
0.1302,0.2015,0.4605,26.55,43935.52,24315.07,0
0.3696,0.8162,0.2232,13.36,30313.1,23632.31,0
0.4356,0.4164,0.4661,19.89,29592.42,16528.42,0
0.6423,0.0925,0.327,16.26,27334.68,20626.93,0
0.01,0.0882,0.489,23.77,39480.49,22284.89,0
0.2042,0.5954,0.221,11.18,21821.07,17082.73,0
0.3947,0.5417,0.329,13.5,18988.79,13895.37,0
0.3512,0.0922,0.3688,21.35,30819.63,16608.32,0
0.1973,0.2284,0.4842,25.28,44223.95,25296.96,0
0.1523,0.28,0.5427,26.72,36516.23,16436.59,0
0.0847,0.4307,0.3465,18.65,25804.18,18150.84,0
0.4317,0.2587,0.1591,2.23,16499.84,14652.64,0
0.1589,0.2729,0.1848,13.43,21480.63,16433.05,0
0.071,0.3271,0.4591,23.06,34507.22,21240.15,0
0.01,0.5917,0.5029,22.04,39874.35,18900.83,0
0.1601,0.3747,0.2058,14.0,23658.02,16172.39,0
0.6713,0.2105,0.3011,16.59,22664.27,16510.35,0
0.3558,0.5024,0.4608,24.14,35963.41,17555.59,0
0.5704,0.6369,0.0782,9.19,17627.26,16852.34,0
0.6091,0.1685,0.0,3.29,12890.88,12773.63,0
0.4176,0.5911,0.2077,8.36,18296.02,14725.01,0
0.4863,0.7079,0.3341,8.09,16486.28,9854.64,0
0.3697,0.2278,0.128,10.2,18239.51,15658.76,0
0.2704,0.3205,0.1431,6.89,11789.33,9875.64,0
0.2762,0.1064,0.3359,18.08,28135.2,18124.13,0
0.1106,0.0731,0.3076,14.97,24235.25,19355.87,0
0.3086,0.3869,0.2799,19.55,28891.08,21078.04,0
0.1871,0.1547,0.1889,12.58,23415.4,18154.14,0
0.6884,0.0189,0.2953,17.05,27817.52,18206.41,1
0.3553,0.3301,0.0264,6.17,16849.68,16154.44,1
0.0884,0.0929,0.3124,19.53,24951.45,19691.99,0
0.1983,0.1258,0.3428,22.74,35886.67,24539.22,0
0.1645,0.3044,0.4417,24.44,37642.17,17534.44,0
0.459,0.1311,0.1622,13.67,23102.77,17296.0,0
0.03,0.0506,0.4816,22.87,36894.69,18619.15,0
0.2449,0.4314,0.3483,17.37,29423.17,23806.4,0
0.5494,0.1439,0.4965,19.51,39594.62,16957.48,0
0.2277,0.6123,0.4204,19.32,32186.72,19569.12,0
0.3445,0.4341,0.3445,15.29,29841.72,20798.14,0
0.2032,0.3167,0.3993,24.23,41771.68,28195.36,0
0.1065,0.1779,0.24,10.1,25312.8,19040.45,0
0.3358,0.4995,0.1841,11.72,21325.12,16657.38,0
0.5624,0.2947,0.0781,9.36,16363.99,15128.23,0
0.1254,0.1523,0.3265,15.97,32055.86,22645.63,0
0.1446,0.1293,0.4852,20.09,40627.66,21006.33,0
0.1139,0.1693,0.3562,21.3,39171.52,24343.78,0
0.491,0.2188,0.0861,8.88,18627.55,17141.5,1
0.3802,0.2224,0.312,19.57,30300.85,23111.84,0
0.2296,0.2903,0.4855,25.11,35267.09,20772.85,0
0.1368,0.01,0.4435,20.89,26572.2,15611.33,0
0.4073,0.2861,0.3527,19.07,30174.81,19909.04,0
0.0475,0.3779,0.4998,23.13,39413.43,19617.78,0
0.6478,0.2505,0.2525,17.38,26209.44,19180.49,0
0.5121,0.2546,0.2992,8.69,17793.37,11757.64,1
0.4077,0.0888,0.3703,20.58,35590.88,20533.83,0
0.1336,0.1347,0.4126,25.32,35956.03,19095.1,0
0.1257,0.0498,0.3789,24.66,30801.91,17646.55,0
0.8568,0.2371,0.1361,7.98,20987.61,18364.71,1
0.4828,0.1621,0.447,22.82,30781.89,16182.0,0
0.2767,0.648,0.2425,14.35,29956.63,24248.89,0
0.0617,0.157,0.3841,15.19,31814.12,18814.16,0
0.3618,0.108,0.1791,14.63,16399.9,11558.16,0
0.2514,0.4568,0.349,20.87,28406.74,20136.32,0
0.231,0.6673,0.3513,17.25,31165.67,20866.03,0
0.1082,0.5021,0.3798,23.86,36390.35,25836.77,0
0.01,0.4714,0.5176,25.9,39410.86,18580.38,0
0.7246,0.4722,0.2324,16.56,25308.43,20913.16,1
0.1427,0.0386,0.5067,25.84,42159.73,24505.72,0
0.5137,0.2853,0.1711,10.74,20631.8,15999.2,0
0.3784,0.0933,0.4589,26.77,44684.15,22725.63,0
0.0586,0.5394,0.1833,12.2,22166.17,18584.26,0
0.1019,0.2741,0.2096,10.31,22924.99,19007.16,0
0.1145,0.3002,0.2746,16.45,28929.36,24843.57,0
0.2935,0.0498,0.1847,12.03,24547.65,18679.0,0
0.2971,0.5029,0.4785,24.68,36640.88,16035.89,0
0.6428,0.5612,0.2694,18.34,27964.95,21314.25,0
0.2155,0.3246,0.4933,27.47,27532.51,12109.97,0
0.4678,0.0266,0.176,16.42,26701.74,21580.67,0
0.1693,0.3837,0.3079,23.67,31472.8,22887.5,0
0.2676,0.0217,0.3299,20.89,29926.08,22193.51,0
0.2115,0.1569,0.3447,16.42,26721.63,19993.89,0
0.4497,0.5418,0.1604,13.39,13123.28,12375.89,0
0.0651,0.048,0.2501,13.39,21994.66,15734.46,0
0.1403,0.5094,0.2106,8.14,19428.14,14753.61,0
0.2212,0.1454,0.4892,24.93,43969.68,24242.01,0
0.2509,0.0957,0.2955,15.16,31551.4,22956.18,0
0.2589,0.6139,0.2531,10.68,15909.26,12775.24,1
0.5065,0.134,0.1504,8.1,16480.49,14616.3,0
0.1613,0.0598,0.3659,20.14,26069.21,15338.5,0
0.2081,0.4657,0.3125,13.14,24170.31,15303.79,0
0.0848,0.3471,0.4849,21.32,34707.99,18990.38,0
0.01,0.2186,0.2042,11.58,21347.76,18550.51,0
0.1099,0.3604,0.134,14.86,27449.7,24595.44,0
0.297,0.1016,0.3257,18.0,30538.48,23320.15,0
0.0311,0.0525,0.2094,16.5,17636.31,13593.97,0
0.4922,0.0341,0.4214,20.62,32427.65,20959.07,0
0.0979,0.3735,0.456,21.72,35717.09,20810.51,0
0.0758,0.1172,0.4405,26.52,32516.08,16573.04,0
0.2632,0.01,0.2466,24.22,35859.76,29428.51,0
0.1247,0.2855,0.2823,23.56,33999.57,21089.74,0
0.01,0.01,0.4972,20.8,34367.77,20033.33,0
0.321,0.3799,0.0281,12.34,14824.79,14882.71,1
0.2555,0.0829,0.5207,25.88,43421.05,24303.74,0
0.0692,0.3927,0.2609,15.79,26537.12,19146.52,1
0.2927,0.0788,0.4664,23.66,40115.56,22862.13,0
0.2154,0.1978,0.189,13.85,18832.44,14249.5,0
0.1037,0.0626,0.3834,20.16,27961.19,17971.81,0
0.0662,0.3369,0.4862,24.44,36088.7,21623.15,0
0.1099,0.164,0.3518,18.53,21425.34,12257.61,0
0.7328,0.4041,0.1692,10.35,15169.98,12199.28,1
0.2496,0.6324,0.0,6.42,14692.23,14321.21,0
0.4955,0.6416,0.1322,8.11,14229.11,12293.54,0
0.3373,0.231,0.4752,19.63,32238.34,16799.77,0
0.3328,0.2345,0.4504,27.84,33381.12,14767.09,0
0.1617,0.0994,0.2672,9.41,23492.8,16495.24,0
0.0536,0.4284,0.0668,4.56,10243.14,9449.89,0
0.3882,0.3207,0.2211,12.08,28200.59,19616.91,0
0.01,0.299,0.2374,8.97,17823.6,14291.85,0
0.1042,0.461,0.2418,13.91,20286.48,14710.56,1
0.342,0.1984,0.2251,15.24,13127.19,10360.42,0
0.076,0.108,0.4592,28.16,37018.06,21585.4,0
0.5076,0.2133,0.105,10.54,15890.32,14179.58,0
0.083,0.2986,0.5112,26.39,35375.11,16938.77,0
0.1765,0.4241,0.2384,15.57,23079.45,17034.24,0
0.1488,0.139,0.3176,22.08,30991.84,20504.73,0
0.3997,0.5284,0.2298,11.3,19091.38,14558.78,0
0.2039,0.4433,0.4259,20.71,37360.57,21614.59,0
0.4932,0.1492,0.1952,9.37,21485.82,17047.23,0
0.4493,0.412,0.2181,15.19,32807.24,23326.91,0
0.0945,0.4861,0.2051,13.21,16263.28,14332.08,0
0.2355,0.471,0.2879,16.97,26795.45,18135.68,0
0.1227,0.2264,0.2909,16.68,28125.0,19661.82,0
0.1289,0.4337,0.3766,23.54,37577.43,21899.39,0
0.3992,0.0988,0.2523,19.44,20953.14,17245.9,0
0.1533,0.2741,0.4364,23.32,33813.95,20701.79,0
0.0587,0.2641,0.3187,18.84,25276.83,18319.16,0
0.3032,0.2067,0.1843,15.96,17041.62,13396.07,0
0.6452,0.5382,0.3524,18.77,33745.47,23728.3,0
0.4678,0.1942,0.3267,16.86,28155.87,20583.64,0
0.01,0.5676,0.4727,24.32,36880.25,16445.66,0
0.5715,0.5085,0.3054,16.9,23482.9,16449.57,0
0.7548,0.8264,0.2757,12.38,27446.63,19062.09,0
0.0598,0.4898,0.3942,22.03,37850.09,17905.07,0
0.2292,0.1941,0.3879,21.62,37275.35,20134.1,0
0.1129,0.4244,0.195,6.9,19330.9,15238.24,0
0.1957,0.6549,0.3886,17.65,28716.52,18662.02,0
0.1438,0.1143,0.5328,22.98,43755.52,22159.57,0
0.2028,0.1705,0.4505,26.46,39665.19,19892.94,0
0.6561,0.1733,0.4273,18.95,31109.94,14656.28,0
0.1916,0.2285,0.2912,14.02,26847.44,20209.83,0
0.0921,0.1523,0.3297,19.07,30461.3,20307.16,0
0.5961,0.289,0.0,7.89,8866.82,9187.84,1
0.277,0.4323,0.2731,12.7,20225.14,13954.93,1
0.1462,0.2008,0.4595,23.73,38825.53,17969.5,0
0.3266,0.4569,0.2507,14.21,23902.76,15689.96,0
0.2066,0.5701,0.3736,19.45,25702.31,15757.39,0
0.3372,0.1747,0.1935,14.45,20297.95,15364.08,0
0.0416,0.1423,0.1721,11.7,24211.27,20874.24,0
0.73,0.6048,0.1887,15.48,22179.92,17716.31,0
0.2318,0.2208,0.3373,19.16,33047.83,24488.12,0
0.0815,0.0611,0.39,20.22,32850.65,19943.51,0
0.6806,0.065,0.358,11.86,23817.63,15600.4,0
0.0896,0.6832,0.1461,10.09,26710.98,23261.57,0
0.1579,0.5614,0.1745,9.46,19534.78,15302.8,0
0.5326,0.2975,0.1605,11.13,27899.94,23911.52,0
0.0562,0.437,0.2485,14.75,24277.65,16285.99,0
0.0249,0.2871,0.3899,17.28,34539.11,18366.0,0
0.4623,0.1164,0.3,16.67,30373.71,21045.88,0
0.1779,0.4034,0.2782,19.66,25548.64,17212.43,0
0.0782,0.01,0.272,18.72,30675.29,22411.26,0
0.01,0.283,0.439,24.15,35728.3,19112.33,0
0.085,0.2678,0.384,16.7,33141.01,20167.0,0
0.0838,0.1673,0.4307,20.41,31995.36,17551.13,0
0.4765,0.4256,0.2795,10.24,19851.33,14523.85,0
0.1324,0.4312,0.6263,25.56,39323.1,19551.89,0
0.377,0.3263,0.365,19.03,30026.13,17677.99,0
0.0844,0.1318,0.462,23.16,45091.84,25918.99,0
0.224,0.4192,0.1484,10.59,21740.2,18146.5,1
0.3396,0.1378,0.4878,23.8,37343.55,18166.38,0
0.1442,0.1565,0.4016,16.6,31740.51,18715.63,0
0.3635,0.0547,0.3773,21.67,37311.64,26350.3,0
0.2468,0.2519,0.2723,14.2,24644.64,16719.51,0
0.7045,0.1433,0.3069,19.32,20969.82,15561.25,0
0.1518,0.419,0.173,10.19,11930.15,9820.7,1
0.2804,0.4053,0.2385,6.67,24779.62,19427.35,1
0.1185,0.5464,0.2794,17.68,20292.29,14677.61,0
0.3579,0.156,0.3555,19.54,31285.12,21924.89,0
0.5507,0.1252,0.3102,18.73,30738.51,18293.89,0
0.6906,0.2588,0.2714,18.54,26636.3,21362.95,0
0.4446,0.4025,0.3278,19.11,32626.27,22108.35,0
0.2048,0.3764,0.1942,9.83,24464.05,19749.79,0
0.5873,0.5382,0.1067,9.39,14740.22,12819.19,0
0.4533,0.3648,0.2377,16.46,24158.21,19381.96,0
0.4593,0.3804,0.108,8.29,15183.8,13415.89,0
0.1064,0.1921,0.2758,13.32,25532.73,19149.42,0
0.4614,0.3043,0.5112,22.59,38739.3,18924.81,0
0.1288,0.1764,0.3566,18.48,26935.46,18948.02,0
0.0795,0.0367,0.4081,17.22,28888.42,15039.39,0
0.1977,0.2289,0.4087,17.74,28121.26,16197.21,0
0.6442,0.4155,0.249,14.09,24068.83,18890.06,0
0.1154,0.1232,0.4383,25.77,36648.57,22207.82,0
0.112,0.5835,0.4929,26.42,35049.45,17982.42,0
0.4354,0.3552,0.1982,14.39,23917.92,18813.52,0
0.0704,0.3612,0.303,20.35,32509.16,23459.4,0
0.6469,0.2152,0.2763,16.0,25320.93,19228.26,0
0.1061,0.4246,0.39,16.75,30003.49,15855.07,0
0.2777,0.3031,0.3482,9.12,13228.57,8311.66,0
0.2028,0.2063,0.0825,3.64,13850.39,12310.9,1
0.7186,0.0848,0.3751,22.6,31978.79,17689.0,0
0.4023,0.6785,0.3472,16.76,20563.56,14001.74,0
0.01,0.7248,0.3667,15.91,23916.56,15335.38,0
0.6983,0.5912,0.0959,6.12,16860.72,16549.6,0
0.1435,0.0402,0.4392,25.6,36649.91,21196.69,0
0.4928,0.0394,0.3688,17.91,33097.08,20980.26,0
0.081,0.125,0.404,22.8,40180.47,22787.82,0
0.1842,0.4828,0.2454,13.52,24976.59,19503.63,0
0.3326,0.4657,0.164,11.78,23879.0,19544.14,0
0.1854,1.0325,0.0953,8.41,17310.68,14716.54,1
0.2383,0.1733,0.4505,24.31,39840.93,22872.78,0
0.2186,0.1496,0.1809,11.91,23773.79,17894.9,0
0.01,0.099,0.273,14.09,22424.43,14821.68,1
0.4555,0.6206,0.2853,16.23,30576.85,22203.04,0
0.3152,0.394,0.2298,17.57,24814.9,19128.68,0
0.4663,0.3526,0.2246,9.65,21404.32,17481.52,0
0.0758,0.5207,0.3678,16.56,29363.66,19823.59,0
0.2431,0.125,0.4495,22.48,31680.97,19045.95,0
0.1305,0.437,0.454,21.95,36057.19,18502.43,0
0.0982,0.184,0.376,24.35,34297.59,19605.07,0
0.6741,0.3659,0.0236,1.95,10347.16,10385.46,0
0.1674,0.3948,0.4634,19.07,30122.26,15116.38,0
0.0809,0.275,0.0196,7.86,13825.74,13230.5,0
0.2776,0.9247,0.203,9.4,21979.29,16016.3,1
0.0612,0.251,0.2877,16.69,26655.22,19687.28,0
0.5341,0.2213,0.3954,15.03,28358.07,16019.43,0
0.0913,0.1416,0.4502,19.31,32804.64,20681.06,0
0.1664,0.489,0.3692,17.61,29962.21,20208.12,0
0.326,0.7623,0.2916,18.15,21061.57,13674.58,0
0.0651,0.1688,0.4894,24.43,36032.48,20130.48,0
0.0827,0.339,0.2758,21.75,34038.8,21810.58,0
0.2085,0.1181,0.272,11.59,30622.88,24681.19,0
0.3062,0.0211,0.177,11.59,22788.78,19914.3,0
0.1115,0.132,0.4638,26.55,43313.51,21888.61,0
0.5189,0.2499,0.1187,4.59,10210.23,7945.21,0
0.1967,0.01,0.4303,26.9,38908.02,21467.36,0
0.2702,0.3193,0.172,15.84,23730.31,19161.99,0
0.7707,0.0665,0.3364,16.5,27498.75,19305.45,0
0.2696,0.3769,0.1669,17.58,26616.26,20390.15,0
0.3359,0.6456,0.3803,20.0,27812.56,21869.67,0
0.1974,0.4408,0.1475,12.6,21853.25,19340.47,0
0.2922,0.4152,0.2691,18.61,24794.14,17518.28,0
0.0908,0.4391,0.2713,16.97,27701.24,20492.44,0
0.4885,0.0838,0.3805,19.52,30554.5,17497.57,0
0.6752,0.0343,0.2467,11.77,25865.13,20238.92,1
0.2695,0.3015,0.38,24.15,33174.87,17484.83,0
0.468,0.4584,0.3726,21.06,35591.64,23617.66,1
0.4566,0.3421,0.3023,13.11,24091.16,15854.72,0
0.0715,0.013,0.2993,17.07,22921.86,14543.94,0
0.4342,0.1155,0.3362,19.66,33520.52,23346.17,0
0.3622,0.4993,0.259,18.42,31233.47,21568.58,0
0.1425,0.4134,0.3122,11.0,24990.17,17321.65,0
0.1232,0.5688,0.0327,4.51,9627.47,9082.43,0
0.2257,0.0984,0.3782,16.03,19753.27,12583.14,0
0.0999,0.4228,0.2444,16.4,19720.29,14125.87,0
0.4164,0.3091,0.2823,21.96,30201.23,23341.05,0
0.0981,0.1292,0.4366,24.56,36333.14,17748.73,0
0.3464,0.1412,0.3992,20.03,36512.53,20931.81,0
0.8114,0.3377,0.0157,8.63,16771.61,15638.24,1
0.3268,0.1384,0.2304,15.31,19886.01,16023.15,0
0.2141,0.0813,0.2757,12.51,21937.43,15319.76,0
0.153,0.2172,0.1255,14.77,21951.66,20446.72,0
0.0848,0.0796,0.5426,24.8,39851.51,17485.86,0
0.052,0.0693,0.3833,21.05,35714.69,20606.31,0
0.233,0.8063,0.1291,5.08,10040.77,8798.23,1
0.0331,0.194,0.4917,17.11,40615.16,21477.73,0
0.1194,0.1966,0.3845,11.75,26054.13,15763.64,0
0.1159,0.1663,0.4757,22.06,31178.68,17541.92,0
0.2867,0.3108,0.3656,20.08,34173.67,22529.83,0
0.508,0.7428,0.1703,9.58,17010.01,12933.56,1
0.0511,0.1875,0.392,21.46,41542.85,26019.37,0
0.1392,0.5708,0.2989,22.92,32690.79,23035.93,0
0.03,0.1686,0.4183,20.1,29452.59,17971.64,0
0.1862,0.1247,0.289,15.36,27613.55,19450.85,0
0.2264,0.7903,0.1906,17.03,16990.42,13292.68,1
0.577,0.531,0.2454,18.33,25850.62,19576.63,1
0.3267,0.2546,0.1413,12.55,18303.73,15168.77,0
0.3307,0.7375,0.3272,14.21,26697.25,17990.64,0
0.2948,0.1588,0.2513,19.97,30398.47,20581.23,0
0.3737,0.3678,0.1696,11.98,26536.58,22864.3,0
0.1843,0.199,0.3443,20.1,32692.73,21395.01,0
0.4061,0.2251,0.2224,12.87,20342.36,16347.44,0
0.1314,0.1883,0.1861,19.77,30622.84,28347.36,0
0.0514,0.4344,0.315,19.61,27633.52,19301.34,0
0.6614,0.1922,0.2478,13.94,12633.21,9674.31,0
0.4499,0.0976,0.3824,25.09,27312.1,19174.34,0
0.4705,0.2615,0.3508,17.5,32933.71,22356.52,0
0.2575,0.2119,0.3756,20.86,34692.52,20065.82,0
0.1622,0.4566,0.3439,20.45,31427.96,20478.15,0
0.3394,0.2488,0.2955,20.17,27620.05,20714.02,0
0.3039,0.2569,0.2937,15.65,26691.69,19102.61,0
0.3441,0.12,0.1295,11.97,26089.81,21311.55,0
0.9101,0.095,0.1088,9.84,14967.51,13009.91,0
0.1197,0.0138,0.1883,12.08,19895.94,15681.11,0
0.1239,0.4798,0.2658,15.83,25609.73,19809.57,0
0.0414,0.1266,0.2863,20.01,29717.2,21350.44,0
0.149,0.2255,0.4719,22.66,39023.16,21813.11,0
0.9312,0.0486,0.0,5.04,12054.83,12248.9,1
0.5515,0.16,0.0,6.95,7169.33,7221.32,0
0.7802,0.6204,0.0528,8.24,18529.12,17212.68,1
0.1575,0.3354,0.4296,24.24,36100.55,20732.28,0
0.1159,0.1495,0.4957,23.95,31463.89,16186.39,0
0.2775,0.3,0.1685,16.0,25765.32,21515.21,0
0.1927,0.6971,0.2665,16.91,26233.25,17906.58,0
0.0934,0.1947,0.4939,23.96,33985.7,15901.08,0
0.153,0.5655,0.2246,11.27,17983.42,13832.64,0
0.4156,0.4475,0.1206,3.22,16297.2,14742.28,0
0.142,0.0651,0.4191,21.32,34016.31,18152.2,0
0.084,0.3003,0.3025,16.91,31571.43,20376.4,0
0.1191,0.2595,0.2197,13.93,28544.96,22678.95,0
0.1324,0.4346,0.2965,16.39,27241.85,19468.95,0
0.0774,0.289,0.3972,22.96,39279.2,23463.42,0
0.4703,0.01,0.4198,21.21,31418.93,19396.02,0
0.3394,0.4522,0.2464,13.2,25776.33,18927.11,0
0.3077,0.1075,0.1945,10.73,24413.89,18868.39,0
0.1676,0.4835,0.5074,22.7,35365.03,16977.91,0
0.4714,0.2446,0.3162,19.2,34122.1,20614.33,0
0.1764,0.3568,0.4019,20.66,32037.58,18068.84,0
0.01,0.2479,0.2089,11.57,16632.19,13137.64,0
0.2659,0.4149,0.0825,10.09,15757.09,13674.86,0
0.4794,0.0947,0.1277,11.05,25015.52,21602.74,0
0.2457,0.069,0.4109,17.42,28938.36,18103.41,0
0.2604,0.2336,0.4312,21.82,32546.43,14697.38,0
0.1876,0.0802,0.4,15.46,32880.78,19505.05,0
0.3623,0.1722,0.1019,4.5,15240.13,12769.51,0
0.3255,0.5632,0.3639,22.65,35018.71,20645.46,0
0.6493,0.2588,0.2964,13.74,26048.65,17916.19,0
0.2974,0.8817,0.2747,7.41,15798.9,10682.23,0
0.6104,0.1629,0.3165,23.29,31698.32,21495.08,0
0.2133,0.1493,0.5739,28.1,40808.98,18301.11,0
0.053,0.4493,0.3745,19.97,32031.84,21175.07,0
0.3625,0.1363,0.4536,20.17,37988.64,21238.09,0
0.3031,0.1009,0.0882,10.0,18796.38,15944.38,0
0.3729,0.1706,0.3233,18.03,28002.41,19671.25,0
0.6891,0.449,0.0899,8.0,15169.38,14526.76,0
0.4289,0.3003,0.2077,13.07,28628.27,20821.79,0
0.2045,0.2335,0.35,19.31,27095.86,19646.34,0
0.4036,0.1137,0.4771,20.03,34476.47,17032.02,0
0.3338,0.436,0.3537,21.03,32457.35,19173.52,0
0.5568,0.097,0.4085,23.65,25523.45,14347.02,0
0.1661,0.2106,0.1995,10.54,22238.04,17309.41,0
0.3445,0.4935,0.2498,15.88,17493.38,11562.3,0
0.1191,0.3335,0.3488,18.04,28790.17,17691.53,0
0.2597,0.5499,0.2842,18.76,30290.08,24196.93,0
0.2874,0.3737,0.4927,28.2,41377.14,21774.2,0
0.2975,0.2411,0.4548,21.87,36113.94,18987.2,0
0.1217,0.8244,0.296,10.32,22739.77,16104.75,0
0.3163,0.5016,0.5234,21.0,37209.18,15883.95,0
0.237,0.3955,0.1135,8.29,13766.55,12353.91,0
0.1355,0.0935,0.3,17.63,29292.13,24542.76,0
0.1205,0.0834,0.2852,8.88,21265.87,15653.87,0
0.4009,0.2106,0.4898,18.9,34829.86,14711.41,1
0.1552,0.2576,0.2245,18.86,25434.54,19442.13,0
0.4022,0.4235,0.4076,25.21,33610.7,20250.54,0
0.2046,0.1547,0.2749,21.77,30656.64,18482.15,0
0.0375,0.01,0.0639,2.75,12345.57,12518.99,0
0.2677,0.2288,0.1859,11.56,25068.24,20372.59,0
0.3631,0.1841,0.2888,17.01,25730.31,14788.93,0
0.3165,0.3277,0.3181,21.81,29423.66,19773.6,0
0.01,0.1734,0.1277,12.3,26142.89,22475.84,0
0.6381,0.1774,0.2669,16.13,25633.32,17576.11,0
0.6224,0.0236,0.3991,13.19,31375.85,20105.18,0
0.1609,0.7342,0.3709,17.27,28362.45,18548.05,0
0.5072,0.1205,0.4337,14.51,28007.8,20869.94,0
0.6939,0.4047,0.0,3.71,6684.1,6201.3,1
0.12,0.0544,0.4494,22.47,31391.25,18855.31,0
0.239,0.2627,0.3208,9.53,22702.8,16552.39,0
0.5473,0.5409,0.2466,15.64,32652.06,22899.59,0
0.2339,0.0357,0.448,20.88,37303.85,18016.85,0
0.434,0.2516,0.1654,13.6,21084.16,19314.85,0
0.1765,0.0316,0.1459,10.16,14553.71,11378.18,0
0.1038,0.3581,0.3936,17.83,30468.47,17042.06,0
0.3498,0.1751,0.2943,13.96,22171.14,14516.36,0
0.0483,0.5515,0.2965,20.79,30047.99,21510.31,0
0.2361,0.1072,0.2375,13.02,24004.37,17212.51,0
0.1328,0.4672,0.3423,21.74,33282.64,20472.59,0
0.3094,0.1199,0.0998,10.56,16598.45,14324.0,0
0.098,0.222,0.4036,22.86,29674.1,19645.93,0
0.1039,0.0336,0.3952,21.0,27398.03,13406.18,0
0.2522,0.5265,0.2872,16.11,23599.17,18130.81,0
0.01,0.1587,0.0364,4.41,6497.17,6395.18,0
0.3267,0.156,0.1169,11.6,20115.78,20085.09,0
0.01,0.3631,0.0601,9.44,15421.0,13661.08,0
0.2195,0.1251,0.3852,17.16,31364.19,17275.74,0
0.3247,0.0788,0.398,21.23,32740.89,17706.28,0
0.0441,0.2918,0.5525,22.04,41364.66,14973.62,0
0.0411,0.0373,0.3325,18.32,24275.43,15718.17,0
0.1926,0.3885,0.1172,8.79,12348.79,10317.7,0
0.2261,0.6231,0.4256,19.71,37780.96,20753.82,0
0.3579,0.3803,0.3205,16.81,27356.71,16520.13,0
0.0988,0.2253,0.3127,17.93,24884.0,17904.3,0
0.3788,0.0736,0.2594,15.58,28529.71,22314.64,0
0.1151,0.2327,0.4967,23.56,36986.47,17530.33,0
0.1263,0.298,0.2325,13.75,23926.46,16796.92,0
0.5113,0.2327,0.3327,24.16,31684.44,17915.85,0
0.2687,0.1477,0.2304,14.58,25430.5,18105.31,0
0.125,0.4945,0.2868,13.54,21210.77,14070.52,0
0.2409,0.0865,0.1892,16.42,23509.48,19318.51,0
0.1838,0.3476,0.408,15.21,29967.71,18938.03,0
0.0264,0.1405,0.2423,16.23,28833.89,20119.53,0
0.5337,0.422,0.432,15.89,29151.59,16306.66,0
0.1807,0.1352,0.3036,15.7,32527.94,22908.16,0
0.155,0.1902,0.3563,13.01,27192.6,18632.33,0
0.0655,0.0286,0.3069,16.79,30858.05,21860.05,0
0.348,0.1864,0.0693,9.73,19554.9,18659.22,0
0.618,0.3095,0.2541,16.0,23847.09,17138.81,0
0.4199,0.2845,0.3622,17.94,27907.45,16098.6,0
0.3352,0.3065,0.5592,29.27,42193.76,19200.34,0
0.1448,0.6204,0.1731,9.13,10465.71,9346.36,0
0.069,0.4963,0.3034,19.42,27447.91,16896.62,0
0.1192,0.1699,0.3743,19.93,35963.66,24266.66,0
0.1281,0.2106,0.1827,12.07,25127.05,21448.29,0
0.1671,0.2731,0.1802,13.13,18324.72,16020.83,0
0.2113,0.0261,0.4818,19.56,29839.65,18877.94,0
0.5756,0.1067,0.4401,23.01,28401.5,15263.47,0
0.2934,0.4995,0.4281,22.48,43842.43,24281.79,0
0.1439,0.054,0.2027,20.18,30326.82,22071.97,0
0.5578,0.2884,0.2754,21.5,29111.29,21106.37,0
0.5207,0.6777,0.2273,15.09,21739.64,17210.32,1
0.1491,0.372,0.3853,16.23,26725.48,15857.17,0
0.3136,0.1596,0.1196,6.83,14448.8,13766.47,0
0.01,0.5065,0.4357,24.22,32380.0,17989.61,0
0.2062,0.5499,0.1799,15.12,24018.45,19287.47,0
0.4055,0.2309,0.456,22.81,32824.01,18677.02,0
0.4673,0.8459,0.2404,14.94,26134.7,18959.99,0
0.3823,0.4226,0.2774,11.24,20653.2,15046.18,0
0.2797,0.2441,0.4322,19.25,34015.22,19102.1,0
0.1319,0.2899,0.2369,20.73,29960.49,24301.94,0
0.1946,0.03,0.322,27.76,44821.1,27688.7,0
0.3311,0.1211,0.3025,17.83,23821.81,16419.32,0
0.173,0.2967,0.3207,20.22,39562.54,27580.99,0
0.2223,0.5666,0.2491,14.61,24782.31,18572.63,0
0.3006,0.1419,0.3319,26.19,41896.74,27235.42,0
0.0543,0.1285,0.4908,26.46,39254.28,18165.92,0
0.154,0.0399,0.3628,12.76,27677.43,15968.11,0
0.4005,0.0168,0.4044,17.64,29715.28,17378.1,0
0.3271,0.3971,0.2764,16.61,21658.2,14516.55,0
0.347,0.3512,0.1939,11.19,16295.27,14241.22,1
0.1223,0.2167,0.3389,21.13,35917.32,25253.32,0
0.0665,0.0615,0.269,20.39,26696.05,20191.93,0
0.5089,0.0993,0.2718,21.42,28857.0,22598.01,0
0.0812,0.3652,0.1499,17.03,18968.83,15837.72,1
